ISO_2,ISO_3,country,year,final_rank,final,corporate_rank,corporate,income_rank,income,consumption_rank,consumption,property_rank,property,cross_border_rank,cross_border
KR,KOR,Korea,2018,26,62.12652361,29,57.28766331,38,39.72806279,2,99.36729604,33,42.94087878,33,57.24590895
KR,KOR,Korea,2019,26,63.38972151,30,56.38155764,37,39.77534753,1,100,33,42.55051737,34,58.05324355
KR,KOR,Korea,2020,27,62.18603286,31,51.72861651,37,42.83649853,2,98.99656523,33,42.67242719,34,58.25717315
KR,KOR,Korea,2021,29,60.63566896,29,50.2710058,37,42.00282698,1,100,33,42.26482041,34,58.55459086
KR,KOR,Korea,2022,24,63.72122498,29,52.36422093,38,39.60953864,3,91.41458848,31,41.6141269,19,73.14831677
KR,KOR,Korea,2023,25,62.22846513,26,55.5819542,38,39.29867316,2,95.66132969,31,40.94695285,28,65.27083983
KR,KOR,Korea,2024,24,63.04806354,25,54.54341939,38,40.32581578,1,100,32,40.57420425,30,60.00612546
LV,LVA,Latvia,2014,2,83.33109159,2,89.70062811,4,93.77788564,35,34.56235409,5,79.02989748,8,78.84455994
LV,LVA,Latvia,2015,3,82.83111969,3,84.19066829,4,93.59766661,34,37.63115207,5,79.03025113,6,81.73682107
LV,LVA,Latvia,2016,2,83.35813411,3,85.32308365,5,94.04068453,33,37.58852445,5,79.07775074,6,83.15803474
LV,LVA,Latvia,2017,3,80.671026,3,82.36186795,4,93.85528026,32,40.40864361,5,78.79751324,7,83.46881103
LV,LVA,Latvia,2018,2,85.46235394,2,96.12581552,6,90.12896211,28,48.67847822,5,76.82545966,10,80.16340261
LV,LVA,Latvia,2019,2,88.80669107,1,100,5,88.62955606,28,47.1395465,5,76.62464376,9,84.97975128
LV,LVA,Latvia,2020,2,89.45377208,1,100,5,89.07343566,28,49.9756233,5,77.27138522,9,85.19703096
LV,LVA,Latvia,2021,2,89.20771214,1,100,4,93.39781506,27,50.95666119,5,77.27593052,8,85.23319533
LV,LVA,Latvia,2022,2,89.87980761,1,100,3,93.79498994,26,48.50155105,5,76.97268812,8,85.28238239
LV,LVA,Latvia,2023,2,88.88952691,1,100,3,92.8177174,25,52.33752297,5,77.12170882,8,84.80611554
LV,LVA,Latvia,2024,2,92.15122911,1,100,3,94.54131707,21,54.87061147,5,77.17691287,7,85.7063253
LT,LTU,Lithuania,2014,7,79.57157573,3,87.24856015,5,93.6109834,33,36.31186785,6,77.28072113,20,66.2879317
LT,LTU,Lithuania,2015,8,78.22651668,2,85.33521617,6,89.68711979,33,38.0117274,6,77.31906028,19,66.59410969
LT,LTU,Lithuania,2016,8,78.61515211,2,86.42505415,7,90.14649903,34,37.3066039,6,77.09279449,17,69.58095008
LT,LTU,Lithuania,2017,7,76.17503261,2,83.90642798,7,89.78288287,34,39.72045113,6,76.93078983,17,69.46080125
LT,LTU,Lithuania,2018,7,76.7917132,3,83.77178188,7,88.4018849,33,43.46592074,6,75.43209597,17,69.15361484
LT,LTU,Lithuania,2019,8,77.97330109,3,84.80347213,9,81.2618829,32,42.82510373,6,75.34888742,21,72.7207683
LT,LTU,Lithuania,2020,9,76.00103847,3,84.15801167,9,75.74690237,32,43.2416222,7,75.20982214,20,72.60016303
LT,LTU,Lithuania,2021,8,75.80295876,3,84.62936152,9,79.65372755,31,44.49599048,8,75.06693435,20,72.61297681
LT,LTU,Lithuania,2022,7,77.4362361,3,84.73505673,10,80.82099841,30,43.71037011,7,75.19106239,21,72.30964255
LT,LTU,Lithuania,2023,7,77.75357701,3,84.79187139,10,80.77314164,27,49.8139517,7,75.14665219,18,72.62137526
LT,LTU,Lithuania,2024,5,79.46686968,3,84.022091,10,81.91135462,27,49.81066501,7,74.8044774,16,73.35315086
LU,LUX,Luxembourg,2014,4,82.55269836,28,55.94712783,23,61.12814456,1,100,15,67.10441604,3,87.18315933
LU,LUX,Luxembourg,2015,5,81.49869014,27,55.3007227,23,59.61436114,1,100,15,67.16502432,3,88.6029462
LU,LUX,Luxembourg,2016,5,81.0831512,28,56.64831179,23,59.05151418,2,93.81764759,15,67.48272586,3,89.31691065
LU,LUX,Luxembourg,2017,6,77.05591366,21,62.98662262,23,58.34435169,8,82.20779145,14,67.2566543,2,90.74965682
LU,LUX,Luxembourg,2018,6,76.97108047,24,60.31638747,26,55.67291462,8,83.17669805,14,64.93489087,3,91.15478635
LU,LUX,Luxembourg,2019,7,78.52603271,23,61.87365305,25,55.09789538,7,82.27555682,13,64.72036506,4,93.26629792
LU,LUX,Luxembourg,2020,6,78.26107711,22,59.33062899,26,56.45582161,7,82.31669745,13,65.00612898,4,93.65602819
LU,LUX,Luxembourg,2021,6,76.94787242,25,56.72141779,24,58.94908788,6,82.18818781,13,64.92425906,4,93.67009698
LU,LUX,Luxembourg,2022,6,77.96685664,24,58.32773226,23,60.57270727,9,77.96718841,14,64.64619282,5,94.21877152
LU,LUX,Luxembourg,2023,6,78.31971836,24,58.50985277,24,58.91915152,6,86.88558699,14,64.6696721,5,93.837239
LU,LUX,Luxembourg,2024,6,78.79296126,22,56.42965221,23,59.94703885,6,87.6731332,14,64.50800929,5,90.43001687
MX,MEX,Mexico,2014,24,66.2761705,30,54.41543077,20,64.08809571,16,62.81501487,4,82.22577562,36,41.17259106
MX,MEX,Mexico,2015,30,61.94217805,30,52.80965022,34,45.59791598,16,65.14690509,4,82.20495063,36,41.90441631
MX,MEX,Mexico,2016,25,64.02246216,24,59.11577543,33,47.43174107,14,63.84673534,4,82.40202919,36,45.75941176
MX,MEX,Mexico,2017,25,63.01236925,25,60.95330484,30,50.44009498,15,62.92619714,3,82.16219515,36,45.46329222
MX,MEX,Mexico,2018,24,62.60375781,27,57.46955043,29,50.92294531,14,64.89538041,3,80.9607945,35,46.89844873
MX,MEX,Mexico,2019,25,64.18347658,28,57.20989113,29,48.20377503,15,63.44807745,3,80.78620648,35,51.17830098
MX,MEX,Mexico,2020,26,62.50330466,30,52.16874507,20,58.68413422,13,64.83649068,3,81.07395646,37,40.57763156
MX,MEX,Mexico,2021,22,63.18611024,28,51.40935911,18,62.91111495,14,64.27305189,3,80.95624714,35,46.33559152
MX,MEX,Mexico,2022,22,65.23452465,28,53.08153017,18,63.18153075,12,65.52230049,3,80.51299252,35,43.45653776
MX,MEX,Mexico,2023,22,64.33202066,28,53.82979747,17,63.07786165,13,66.53079874,3,80.43953271,35,43.13353767
MX,MEX,Mexico,2024,23,64.89143452,27,52.26249487,19,61.9916187,12,66.61709306,3,80.39748811,36,43.29007332
NL,NLD,Netherlands,2014,11,76.05248289,23,60.62309097,21,62.7158254,17,59.87903016,19,63.8528219,1,100
NL,NLD,Netherlands,2015,11,74.04497306,22,59.54975899,27,57.65746968,18,60.17710172,20,63.34985296,1,100
NL,NLD,Netherlands,2016,11,74.38004135,21,61.14123486,17,61.80167065,18,56.3354616,21,62.60797197,1,100
NL,NLD,Netherlands,2017,11,72.46970047,24,61.56594368,21,60.50058974,18,59.1142686,21,62.54061254,1,100
NL,NLD,Netherlands,2018,12,72.84621527,23,60.47607682,22,58.49195305,17,62.27361684,22,59.86369795,1,100
NL,NLD,Netherlands,2019,13,72.73419281,25,61.23093888,21,57.04598214,17,61.34863829,22,59.52952734,2,98.24255306
NL,NLD,Netherlands,2020,14,70.27784491,26,57.38845227,25,57.08764081,18,57.27665918,22,59.65093981,2,98.33129327
NL,NLD,Netherlands,2021,14,69.4883631,24,56.88365372,26,58.42480355,18,59.43437013,22,59.71371401,3,97.00867542
NL,NLD,Netherlands,2022,14,71.02188911,27,57.99721628,24,60.01432936,16,58.18658063,21,58.94685191,4,97.27890578
NL,NLD,Netherlands,2023,14,70.38020793,25,58.19013486,25,58.41265539,16,61.29446241,21,59.33429219,4,98.34024021
NL,NLD,Netherlands,2024,14,68.28073345,23,55.85049538,30,53.12338858,17,59.72515112,21,59.62569462,4,93.58228884
NZ,NZL,New Zealand,2014,3,83.32207833,29,54.91692524,6,91.33483255,5,92.22898325,7,76.41533566,27,61.10736323
NZ,NZL,New Zealand,2015,2,82.96599431,29,53.81844175,5,91.29541522,5,96.11678782,7,76.18401091,26,61.79536178
NZ,NZL,New Zealand,2016,3,81.90998146,31,55.02579414,6,91.35582047,6,88.46186787,7,76.08661427,26,64.20667654
NZ,NZL,New Zealand,2017,2,82.49159706,30,56.86009453,6,92.09512228,1,100,7,76.39307366,25,64.38065944
NZ,NZL,New Zealand,2018,3,83.42015295,31,55.25988772,4,91.57721929,1,100,7,75.09466125,25,63.92299067
NZ,NZL,New Zealand,2019,3,86.94020404,32,55.47371414,4,91.48506315,2,99.59228869,7,75.16792274,25,71.19990688
NZ,NZL,New Zealand,2020,3,85.92726816,33,49.60939985,4,91.75040541,1,100,8,75.03867577,23,71.18684063
NZ,NZL,New Zealand,2021,3,83.46949226,31,49.26670242,6,88.63623678,2,98.30379529,7,75.14499047,23,71.21220556
NZ,NZL,New Zealand,2022,3,85.70624409,31,51.11961668,6,86.32155777,1,100,8,74.80687107,22,72.13292931
NZ,NZL,New Zealand,2023,3,84.39628269,29,53.1782483,6,87.52474669,1,100,8,74.65100407,22,71.48135138
NZ,NZL,New Zealand,2024,3,84.17209275,30,48.75978875,6,86.51778419,2,98.64339505,8,74.3748209,17,72.22074686
NO,NOR,Norway,2014,19,68.87450771,24,60.58989623,18,65.44094315,24,49.97050839,14,67.24753929,14,74.50425276
NO,NOR,Norway,2015,20,68.11445168,23,59.25205854,18,63.6436181,23,51.81854792,14,67.18785797,14,74.80682102
NO,NOR,Norway,2016,21,67.92333809,18,63.40581197,16,62.44844269,24,47.74922684,16,67.47331413,14,76.04924685
NO,NOR,Norway,2017,19,66.98028895,17,65.19051635,19,62.18624078,24,50.54102474,15,67.07563403,14,75.78640953
NO,NOR,Norway,2018,18,67.09200847,17,67.14583789,21,59.8940134,24,52.98001937,15,63.69935269,14,75.85368154
NO,NOR,Norway,2019,16,69.86221852,16,68.80921771,19,57.92096794,26,51.78507231,14,63.32480538,11,83.51550645
NO,NOR,Norway,2020,17,68.6795597,15,65.67293671,21,58.65353237,25,51.98990783,14,63.35430149,11,83.45217408
NO,NOR,Norway,2021,15,67.87639986,15,65.56901739,21,61.17027796,26,51.97306188,14,63.47287954,10,83.46397205
NO,NOR,Norway,2022,16,68.78511925,14,66.91055076,25,58.76670368,22,50.92552804,15,63.18207049,11,83.11593915
NO,NOR,Norway,2023,19,66.5996301,15,66.84751436,31,53.47422167,23,52.82971583,15,63.20164345,12,82.70436286
NO,NOR,Norway,2024,19,66.17261974,13,64.61637332,28,55.04826029,25,52.32536582,15,63.10845019,14,77.61077037
PL,POL,Poland,2014,25,66.26938433,6,76.55350324,11,79.76718419,38,32.16868412,30,52.72013385,17,68.23774759
PL,POL,Poland,2015,27,63.19011425,6,74.93211067,11,79.17522594,38,33.55170567,30,52.30245893,29,58.95888495
PL,POL,Poland,2016,30,61.49237036,6,76.17962004,11,79.93445802,38,31.84118356,32,47.36481034,30,61.45526075
PL,POL,Poland,2017,30,59.38593746,7,73.30901765,11,79.49106907,38,32.23520786,32,47.33780605,29,60.93598919
PL,POL,Poland,2018,33,57.90061297,6,75.08568887,11,78.62952681,38,31.16391864,31,43.94518814,30,60.24805606
PL,POL,Poland,2019,33,59.6553836,12,70.65493254,11,78.15546805,38,31.68132606,31,43.5950326,28,66.8689045
PL,POL,Poland,2020,34,57.47891069,11,67.52450619,11,74.20569444,36,33.4599233,31,43.96685719,30,66.20488358
PL,POL,Poland,2021,33,56.64120175,12,68.29482588,11,76.85027377,36,33.35362929,31,44.22684915,30,66.52045091
PL,POL,Poland,2022,31,58.27948391,12,69.13696585,12,76.91434631,35,33.01547302,30,43.72810407,29,65.2639072
PL,POL,Poland,2023,30,58.61468094,14,66.86118224,11,77.03320073,35,39.68939006,30,43.84626145,26,65.43320239
PL,POL,Poland,2024,31,57.48595744,12,65.6173939,11,76.74656445,37,33.71420034,30,43.59830052,23,65.99323669
PT,PRT,Portugal,2014,37,52.88584408,34,47.1803154,36,45.72682901,25,48.69151763,18,64.5143242,35,45.97114031
PT,PRT,Portugal,2015,36,54.71172612,33,49.08012612,33,45.65570066,25,50.07349392,19,63.9415224,34,52.59550612
PT,PRT,Portugal,2016,36,54.98027518,35,51.18665218,32,47.76047111,23,47.80647067,20,63.92412012,34,55.82417814
PT,PRT,Portugal,2017,34,55.10449183,33,53.24018531,33,48.17719701,25,50.21990989,20,63.48448699,33,56.66298744
PT,PRT,Portugal,2018,35,52.81594382,36,46.23724949,31,47.73377239,26,51.97987724,20,61.00609201,32,58.45766373
PT,PRT,Portugal,2019,36,55.09473509,36,45.44097852,30,47.97875957,27,51.642941,20,60.73789235,31,64.42480951
PT,PRT,Portugal,2020,35,54.75541465,36,38.72884681,29,53.05760582,24,52.36171934,21,60.87625474,29,66.78541757
PT,PRT,Portugal,2021,35,52.25915747,38,32.91146464,28,55.13352173,23,52.8199546,21,60.65299047,29,66.77038887
PT,PRT,Portugal,2022,35,53.32328752,37,35.403014,28,56.34438882,27,48.12646028,20,60.40283725,28,65.63820659
PT,PRT,Portugal,2023,35,53.86174431,37,38.11331305,27,56.13234288,26,51.38399438,20,60.61365573,27,65.32320374
PT,PRT,Portugal,2024,35,53.73016058,37,36.13526374,26,57.59806627,22,53.19569877,20,60.65303671,31,59.9974075
SK,SVK,Slovak Republic,2014,10,77.59006668,12,70.84913039,8,87.1844428,32,39.09028308,3,82.74408649,15,72.9835862
SK,SVK,Slovak Republic,2015,10,75.25145824,12,68.36229567,8,87.23104237,31,43.06974522,3,82.65035009,24,64.24339158
SK,SVK,Slovak Republic,2016,10,76.72951268,13,68.06932901,2,99.08989594,31,39.90859633,3,82.59377665,24,66.40227033
SK,SVK,Slovak Republic,2017,10,72.489793,13,68.89859432,3,95.53722497,29,43.23187704,2,82.62823775,32,57.0171145
SK,SVK,Slovak Republic,2018,9,74.98693739,13,70.89113056,3,94.92071873,31,44.84318456,2,81.31567139,26,63.56040806
SK,SVK,Slovak Republic,2019,11,75.14663632,15,68.96849373,2,94.76550822,30,44.46997582,2,81.15671856,33,60.04389821
SK,SVK,Slovak Republic,2020,13,73.57643946,17,62.96982756,2,95.25854065,30,45.98518615,2,81.08012661,33,59.40482521
SK,SVK,Slovak Republic,2021,10,74.0077237,20,60.89481799,2,99.38823844,29,46.6021271,2,86.29484467,33,59.38804552
SK,SVK,Slovak Republic,2022,12,74.93042666,21,61.99906114,2,98.5898071,29,45.12798586,2,80.61055411,32,64.04464322
SK,SVK,Slovak Republic,2023,9,75.42023607,16,65.55504171,2,98.45691303,28,49.27543085,2,80.49351351,32,63.30783959
SK,SVK,Slovak Republic,2024,9,76.48458072,15,63.2030674,1,100,28,48.59919062,2,80.53435331,26,63.77246829
SI,SVN,Slovenia,2014,20,68.73640617,5,77.90009441,14,73.12829793,28,43.36792092,25,58.4932436,26,64.67048569
SI,SVN,Slovenia,2015,21,67.6866695,5,76.10558156,14,72.66951813,27,47.80983174,29,53.48379745,20,65.98725248
SI,SVN,Slovenia,2016,22,66.43768096,5,77.18290979,13,73.10878797,29,41.31708845,28,53.85715967,21,68.08570195
SI,SVN,Slovenia,2017,23,64.48377587,8,73.05816782,12,72.95767808,28,44.78799254,28,53.68738807,22,68.01677997
SI,SVN,Slovenia,2018,21,64.64919108,7,74.83164695,12,72.49728347,29,47.16809552,26,50.2815581,22,67.81383606
SI,SVN,Slovenia,2019,21,66.08467107,8,75.13602655,13,69.26536876,29,46.13654064,26,49.91424311,22,71.98090157
SI,SVN,Slovenia,2020,20,65.63878464,8,73.11178966,12,71.96054979,29,46.84409353,27,50.18438596,22,71.74535872
SI,SVN,Slovenia,2021,20,64.87971212,7,74.57566008,12,74.70464635,30,46.45801541,26,49.97511221,22,71.78157637
SI,SVN,Slovenia,2022,17,67.54547848,7,75.33310431,11,77.39705704,31,41.30255097,24,54.89823715,20,72.38920651
SI,SVN,Slovenia,2023,16,67.39886844,7,75.5178539,12,75.29956714,30,46.74417061,24,54.88189759,19,72.42209012
SI,SVN,Slovenia,2024,22,64.91326013,9,67.51566739,12,75.74152207,30,45.86451964,24,54.78229599,20,67.37927051
ES,ESP,Spain,2014,36,54.98165855,36,40.18400016,29,57.63823155,20,54.01212933,32,47.54936498,25,64.88080704
ES,ESP,Spain,2015,34,58.35463438,35,45.68162936,17,63.98890479,20,55.94050843,33,47.17577453,16,68.24825691
ES,ESP,Spain,2016,27,62.88928425,27,56.80008962,14,72.12592546,19,53.85811573,33,46.9672651,16,72.07901593
ES,ESP,Spain,2017,27,61.95783024,28,57.92139428,14,72.47160815,19,55.66598561,33,46.85702661,16,71.77791635
ES,ESP,Spain,2018,28,60.23307152,28,57.3695172,14,68.96925275,19,57.51962651,34,42.17721783,16,70.39979033
ES,ESP,Spain,2019,27,62.89032425,27,57.43287656,15,68.35469888,19,56.79991079,34,41.89569259,16,78.08721756
ES,ESP,Spain,2020,29,61.48774511,29,53.01612527,15,69.06824943,19,57.25013205,34,41.91977571,15,77.94958562
ES,ESP,Spain,2021,34,55.73336262,33,48.31756083,17,63.52007616,19,57.17009875,37,36.52708426,15,77.80179006
ES,ESP,Spain,2022,33,57.21544822,33,48.8105277,16,65.4495076,19,54.51739478,37,36.33329383,16,77.42416093
ES,ESP,Spain,2023,34,56.33888699,31,49.06741196,18,62.88368232,19,57.84032297,37,36.3728267,16,76.84630061
ES,ESP,Spain,2024,33,56.27730801,29,50.00110115,22,61.55867903,19,58.93196992,37,36.52028421,18,71.79068647
SE,SWE,Sweden,2014,12,74.59105647,8,74.53861262,24,60.6743002,23,50.14190409,8,74.31683458,7,78.98877434
SE,SWE,Sweden,2015,12,73.49714537,9,72.18182047,25,58.31948117,22,51.89442834,8,73.99793696,8,79.3418828
SE,SWE,Sweden,2016,12,73.20467731,10,73.16700132,25,58.17498873,22,48.35139293,8,74.42427597,8,80.94566618
SE,SWE,Sweden,2017,13,71.6890166,9,73.01009325,26,57.79997493,20,52.00540836,8,74.24813516,10,80.54550481
SE,SWE,Sweden,2018,13,72.26001628,9,74.27704269,25,56.13290697,21,54.20150083,8,72.47033588,9,80.45915863
SE,SWE,Sweden,2019,12,74.12591338,7,75.24595965,24,55.14556508,21,52.98623028,8,72.59729367,10,83.73406981
SE,SWE,Sweden,2020,11,73.80960994,9,72.92123602,22,58.49227369,22,53.0899513,9,73.05999555,10,83.48586428
SE,SWE,Sweden,2021,11,73.71169519,8,73.65344096,20,61.25464421,22,53.34166708,9,72.96128224,9,84.82206488
SE,SWE,Sweden,2022,13,74.55536069,8,74.65846323,21,61.54604875,21,51.41773617,9,72.5779083,9,83.64243646
SE,SWE,Sweden,2023,12,73.17245255,8,74.52788651,21,61.40568135,24,52.44187626,9,72.6099507,10,83.36299059
SE,SWE,Sweden,2024,12,73.18670225,6,72.55048718,18,62.24820576,23,53.10714255,9,72.56583239,12,78.16755624
CH,CHE,Switzerland,2014,6,81.47497489,10,74.04172934,10,81.13292934,4,94.31649722,35,41.76086904,6,79.01112537
CH,CHE,Switzerland,2015,6,81.31465096,10,71.98605184,10,81.18102143,2,99.1978992,36,41.91411497,7,79.76554162
CH,CHE,Switzerland,2016,6,80.23904022,9,73.58087676,10,81.22276587,5,89.77533156,36,42.04050751,7,81.33921808
CH,CHE,Switzerland,2017,5,78.48172569,10,72.54491485,10,80.45799648,2,95.55798926,36,41.94559813,8,81.5258114
CH,CHE,Switzerland,2018,5,79.1258434,11,73.17505412,10,79.4687553,3,96.10185121,36,36.88591052,7,81.13959893
CH,CHE,Switzerland,2019,5,82.34913985,10,72.05723679,10,79.18331849,3,95.4937689,37,36.61447349,5,91.26447166
CH,CHE,Switzerland,2020,5,81.38225297,12,67.00106322,8,79.50445624,3,96.09640585,37,36.58560041,5,92.28574244
CH,CHE,Switzerland,2021,5,81.32925327,11,68.95909201,8,83.0949348,3,95.41885335,36,36.76159672,5,92.32251597
CH,CHE,Switzerland,2022,4,84.08106873,10,72.28186795,8,83.87358215,4,90.69287437,36,36.68125495,3,98.19773578
CH,CHE,Switzerland,2023,4,82.96802218,10,71.20640519,8,82.46641073,3,95.48573424,36,36.75743429,3,98.37725484
CH,CHE,Switzerland,2024,4,83.58670112,10,67.33644732,8,83.8109428,3,94.20659714,36,36.55077682,1,100
TR,TUR,Turkey,2014,8,79.34143244,9,74.08348179,7,87.50432417,15,63.23877886,22,60.70731323,12,75.72809041
TR,TUR,Turkey,2015,7,79.56275048,8,72.48065934,7,88.00164548,13,68.41528513,22,60.79201099,13,75.79255156
TR,TUR,Turkey,2016,7,79.11760017,8,74.51452854,8,88.38974015,15,62.64965766,23,60.79478589,13,77.58253653
TR,TUR,Turkey,2017,8,75.82059134,6,73.4077662,9,83.92939524,14,64.2843135,23,60.58125658,12,77.89101423
TR,TUR,Turkey,2018,8,75.58553004,12,72.01636316,9,83.39676576,15,64.46698822,23,57.82243796,12,77.44627738
TR,TUR,Turkey,2019,6,78.87538516,11,71.86783435,8,83.40667653,14,63.89298665,23,57.7967797,8,85.68005574
TR,TUR,Turkey,2020,8,76.70764007,16,63.93074581,7,84.73103216,15,63.6769869,23,58.03814061,7,85.54193546
TR,TUR,Turkey,2021,13,72.64692927,22,57.45406527,7,86.00130807,16,60.13552777,23,57.93969868,7,85.56893069
TR,TUR,Turkey,2022,9,76.41826836,20,63.03679068,7,86.26535179,13,61.28581574,22,57.6360892,7,86.98815781
TR,TUR,Turkey,2023,11,73.41879101,22,59.56922565,7,84.56842992,15,61.31378229,22,57.5747131,7,86.99604346
TR,TUR,Turkey,2024,11,74.76750641,21,59.74154782,7,85.89055574,16,59.87795214,22,57.30212966,6,87.67504232
GB,GBR,United Kingdom,2014,29,63.34056657,20,62.34027298,25,59.71743549,34,35.61972419,34,43.14939509,2,97.62549204
GB,GBR,United Kingdom,2015,28,62.69786745,18,61.13188622,26,57.9233542,35,37.58836283,35,43.0519764,2,97.67174269
GB,GBR,United Kingdom,2016,31,61.49016129,17,63.68096147,29,54.47119631,35,33.65308839,35,43.2890609,2,98.05721309
GB,GBR,United Kingdom,2017,33,59.09008769,20,63.2493717,25,58.10169336,36,35.09788989,35,43.25768019,3,90.3112459
GB,GBR,United Kingdom,2018,31,59.3391942,18,65.52321672,24,56.92355216,34,38.13996809,35,39.42075537,4,90.90342373
GB,GBR,United Kingdom,2019,29,62.56268537,17,67.83702449,22,56.32334162,34,37.04698465,35,39.23131065,1,100
GB,GBR,United Kingdom,2020,31,60.22777466,18,61.39104693,24,57.74031175,34,36.99537446,35,38.98623494,1,100
GB,GBR,United Kingdom,2021,27,61.51565652,10,69.87356344,23,59.50669716,34,37.24677229,35,38.73010619,1,100
GB,GBR,United Kingdom,2022,26,63.08913807,11,69.42051939,22,60.63973142,34,35.57169205,32,40.30159125,1,100
GB,GBR,United Kingdom,2023,31,58.35548754,27,53.93338255,22,59.90763175,34,39.71978054,34,39.89641463,1,100
GB,GBR,United Kingdom,2024,30,58.05655525,28,51.78845107,21,61.58378426,33,40.90885048,34,38.98793333,2,95.4693802
US,USA,United States,2014,31,63.15388542,35,45.41076693,28,57.9271387,6,92.1530758,31,50.26976294,34,49.02762611
US,USA,United States,2015,26,63.29045443,36,44.88419323,28,57.46607025,4,97.90280366,31,50.43028757,35,48.64909766
US,USA,United States,2016,26,63.07654005,36,45.85866817,24,58.4809979,3,93.14159619,30,50.76567825,35,51.81482429
US,USA,United States,2017,26,62.10324585,36,49.89179915,24,58.30462527,5,93.2014008,30,50.74409597,35,51.52884704
US,USA,United States,2018,25,62.4001642,19,65.3914254,23,57.52145295,5,93.19610387,28,47.14830631,37,37.24019511
US,USA,United States,2019,23,64.82025824,18,65.28489386,23,55.94485421,5,92.88690061,28,46.90517116,37,41.91118136
US,USA,United States,2020,23,64.07286488,19,61.32265615,19,59.00452399,4,93.54171934,29,47.27617549,36,41.37043043
US,USA,United States,2021,26,61.7505679,21,58.78663918,25,58.54908165,4,93.60364272,29,46.93640087,37,41.32399719
US,USA,United States,2022,23,63.95886714,22,60.29926259,20,61.67659444,2,91.75776559,28,45.8667561,37,39.62158255
US,USA,United States,2023,23,63.19026132,19,61.77023103,19,62.12021166,4,92.45167066,28,45.88440495,37,38.86636599
US,USA,United States,2024,18,66.46392484,20,60.95956253,17,62.98446899,4,93.73210474,28,45.85348214,35,46.69479394
